Dijkstra;Ford-Bellman;Prim;Kruskal
0.010476;0.033644;0.004182;0.031618
0.006331;0.026995;0.004033;0.024138
0.007496;0.040635;0.004251;0.024979
0.009859;0.035997;0.004921;0.032069
0.016147;0.036132;0.004653;0.033028
0.013134;0.045738;0.004884;0.046557
0.009414;0.038565;0.00704;0.057422
0.014413;0.044957;0.005395;0.032589
0.009944;0.035456;0.004953;0.02958
0.011298;0.033122;0.008336;0.054002
0.010449;0.037165;0.006609;0.049358
0.009788;0.030847;0.004667;0.026895
0.007956;0.029652;0.003987;0.068348
0.01088;0.029389;0.004392;0.027457
0.008691;0.031893;0.004724;0.030243
0.009237;0.032028;0.004887;0.03221
0.006452;0.023257;0.004018;0.023925
0.007728;0.028371;0.00319;0.030384
0.006143;0.025667;0.004185;0.023487
0.009044;0.024218;0.003769;0.034368
0.009247;0.033526;0.004396;0.032293
0.009087;0.031815;0.004298;0.024948
0.006544;0.024867;0.003246;0.025748
0.007833;0.02927;0.004365;0.023213
0.006112;0.026112;0.004835;0.0221
0.010697;0.028295;0.004132;0.023614
0.007515;0.023697;0.003192;0.026188
0.008556;0.028023;0.00401;0.021577
0.006277;0.03028;0.003226;0.021222
0.008814;0.028544;0.004285;0.027864
0.007124;0.029769;0.003192;0.023054
0.008351;0.030761;0.003875;0.023325
0.007456;0.026253;0.003601;0.023716
0.011886;0.03507;0.004872;0.032412
0.011382;0.038121;0.005149;0.035739
0.007621;0.023802;0.004657;0.027731
0.006481;0.023672;0.004361;0.021092
0.007331;0.028742;0.003275;0.022781
0.008085;0.027599;0.003811;0.026785
0.00954;0.027689;0.003144;0.021525
0.007041;0.023574;0.003156;0.033101
0.009752;0.028181;0.003244;0.023541
0.00755;0.022887;0.003168;0.022773
0.008623;0.034486;0.003205;0.02587
0.008638;0.027537;0.003178;0.021001
0.008459;0.02745;0.005947;0.023372
0.00853;0.027967;0.003968;0.027988
0.007573;0.027726;0.003559;0.022943
0.008906;0.03062;0.004284;0.027839
0.007922;0.027799;0.003796;0.027078
0.007174;0.033233;0.004833;0.022369
0.007648;0.02611;0.003951;0.02499
0.006522;0.034808;0.003823;0.025936
0.006558;0.023522;0.003224;0.022032
0.008127;0.023054;0.003148;0.022771
0.008227;0.028218;0.003219;0.030474
0.006136;0.023082;0.00318;0.022416
0.010115;0.024415;0.003566;0.024031
0.013709;0.033371;0.003875;0.025971
0.01184;0.035735;0.00489;0.033321
0.006838;0.022836;0.003912;0.025088
0.007486;0.022883;0.003133;0.021583
0.012171;0.043941;0.003419;0.023748
0.008937;0.029675;0.004835;0.027079
0.011151;0.026371;0.00365;0.022308
0.010288;0.027434;0.003289;0.025548
0.009932;0.032838;0.003305;0.023181
0.007382;0.028418;0.003961;0.026657
0.006385;0.028818;0.003281;0.022022
0.007469;0.026454;0.00328;0.021975
0.006538;0.029699;0.00322;0.024335
0.008783;0.032425;0.003355;0.023387
0.016363;0.055087;0.005666;0.029594
0.006519;0.026159;0.003706;0.02125
0.006623;0.024585;0.00324;0.021202
0.009222;0.027701;0.003206;0.022133
0.007361;0.024569;0.003423;0.022524
0.006642;0.028353;0.003239;0.021277
0.006456;0.024263;0.003278;0.021449
0.007215;0.024339;0.00324;0.021241
0.006957;0.022779;0.003149;0.027732
0.008021;0.024117;0.00328;0.022248
0.008216;0.025931;0.003444;0.022762
0.007502;0.024185;0.004899;0.024848
0.00739;0.024017;0.003301;0.02275
0.006039;0.022779;0.003258;0.02228
0.009039;0.023607;0.003165;0.02365
0.009363;0.02647;0.003314;0.023882
0.007395;0.0241;0.003197;0.025432
0.008791;0.033752;0.003294;0.025019
0.00845;0.029062;0.003246;0.023878
0.008099;0.028299;0.003726;0.027997
0.007588;0.024135;0.003194;0.02427
0.005895;0.027993;0.003588;0.024431
0.011579;0.028189;0.004673;0.023178
0.006776;0.02509;0.004487;0.025731
0.007615;0.028396;0.003171;0.020846
0.011667;0.032007;0.003289;0.02377
0.007929;0.027154;0.003521;0.022218
0.006172;0.022801;0.003431;0.030308
