Dijkstra;Ford-Bellman;Prim;Kruskal
0.002009;0.004918;0.002666;0.014511
0.00193;0.006228;0.001226;0.018418
0.002315;0.006387;0.001437;0.021551
0.001834;0.004449;0.002487;0.016716
0.002005;0.006995;0.001428;0.018816
0.002246;0.004477;0.001301;0.016111
0.003427;0.006035;0.001108;0.015414
0.001798;0.004657;0.001821;0.012224
0.001825;0.004794;0.001086;0.012888
0.001831;0.004444;0.001014;0.012147
0.001664;0.00457;0.001072;0.014482
0.002831;0.0075;0.00149;0.014798
0.001877;0.004988;0.001215;0.012359
0.001668;0.005289;0.001141;0.013095
0.002702;0.005325;0.001135;0.014794
0.004226;0.007699;0.001201;0.012272
0.0025;0.007491;0.00125;0.014394
0.003048;0.005098;0.001007;0.014716
0.002459;0.006758;0.001356;0.015946
0.002031;0.00553;0.001213;0.014479
0.001862;0.004453;0.001875;0.019115
0.001917;0.008541;0.001206;0.014432
0.002843;0.004782;0.001228;0.018135
0.002084;0.005947;0.001037;0.013809
0.001855;0.004727;0.001015;0.014202
0.001779;0.005949;0.001252;0.015475
0.00256;0.006344;0.001427;0.01243
0.002516;0.005586;0.001089;0.013173
0.001998;0.0053;0.001603;0.015168
0.002046;0.005181;0.001275;0.016087
0.002511;0.007451;0.00208;0.020868
0.001641;0.004857;0.001068;0.012566
0.002128;0.005468;0.001838;0.022421
0.004085;0.006122;0.001514;0.023378
0.001673;0.004806;0.00272;0.020425
0.002002;0.005361;0.001266;0.014492
0.002036;0.005619;0.001248;0.016037
0.003386;0.01263;0.001821;0.020885
0.002048;0.00517;0.001229;0.016089
0.002109;0.005412;0.00304;0.021564
0.003226;0.00611;0.001869;0.019173
0.002304;0.005223;0.001147;0.013891
0.002142;0.004428;0.001297;0.013223
0.002237;0.005664;0.001789;0.017711
0.00237;0.006125;0.00189;0.018282
0.002086;0.006007;0.001327;0.015025
0.003696;0.007126;0.001714;0.015879
0.00227;0.005747;0.00117;0.014365
0.002043;0.005666;0.001278;0.023121
0.002678;0.00593;0.001735;0.017928
0.002273;0.009723;0.002501;0.01688
0.003355;0.008163;0.00133;0.014109
0.003294;0.007319;0.001299;0.016159
0.00281;0.008981;0.001826;0.022128
0.0024;0.005904;0.00158;0.017754
0.002439;0.006166;0.001131;0.016831
0.001659;0.006044;0.001035;0.014061
0.001953;0.006054;0.002043;0.019073
0.002404;0.005686;0.001474;0.015009
0.002239;0.006714;0.002391;0.018315
0.002119;0.005179;0.001256;0.014901
0.00212;0.00517;0.001535;0.015468
0.001828;0.006711;0.001045;0.015213
0.002967;0.005485;0.001203;0.014318
0.002243;0.008338;0.002282;0.025182
0.0022;0.005214;0.001205;0.014386
0.0019;0.005011;0.001018;0.012662
0.001795;0.004468;0.001755;0.018603
0.002698;0.005803;0.001228;0.014557
0.00308;0.012543;0.001291;0.012254
0.00213;0.005663;0.001044;0.014359
0.00263;0.004815;0.001865;0.017656
0.002387;0.007065;0.00105;0.012015
0.002501;0.006331;0.001175;0.014637
0.002455;0.005211;0.00133;0.015889
0.003034;0.004682;0.001034;0.012208
0.001896;0.004626;0.002178;0.017902
0.002998;0.006852;0.00101;0.01359
0.00234;0.008152;0.001093;0.013931
0.003063;0.007171;0.001606;0.018473
0.001945;0.005067;0.0018;0.01684
0.003749;0.007912;0.001118;0.013472
0.002268;0.006011;0.001255;0.015634
0.001996;0.007676;0.001214;0.014464
0.002464;0.005779;0.001057;0.013326
0.001961;0.005242;0.001213;0.014351
0.003008;0.006878;0.001373;0.016146
0.002426;0.006459;0.00146;0.015855
0.002692;0.00618;0.001317;0.013277
0.003121;0.00853;0.001749;0.018093
0.002035;0.005235;0.001407;0.01719
0.001796;0.005586;0.001177;0.013666
0.002897;0.006294;0.001955;0.016069
0.002023;0.005034;0.002543;0.018242
0.002334;0.006138;0.001231;0.018227
0.00212;0.005213;0.00123;0.014127
0.001953;0.004575;0.001204;0.014299
0.003323;0.010569;0.003233;0.016101
0.002339;0.007611;0.001364;0.017142
0.002012;0.005675;0.001989;0.020506
