Dijkstra;Ford-Bellman;Prim;Kruskal
0.002422;0.002259;0.001134;0.004326
0.002064;0.002399;0.000728;0.003352
0.001704;0.00196;0.000829;0.003292
0.001779;0.001583;0.000732;0.002798
0.001671;0.002343;0.000912;0.004797
0.00264;0.002558;0.000883;0.003583
0.001337;0.001468;0.000597;0.002573
0.002062;0.001824;0.000791;0.003243
0.001596;0.002128;0.000681;0.003257
0.002664;0.001706;0.000854;0.003071
0.002011;0.001964;0.000786;0.003556
0.002286;0.002217;0.000733;0.003158
0.003118;0.002888;0.000785;0.003341
0.001757;0.001899;0.000774;0.003489
0.00282;0.002623;0.001989;0.004148
0.002046;0.002421;0.000638;0.004388
0.001892;0.001813;0.000781;0.004673
0.001638;0.001599;0.00069;0.002976
0.001459;0.001749;0.000682;0.002772
0.002898;0.002231;0.000852;0.003944
0.001651;0.001614;0.000694;0.003342
0.002137;0.002506;0.000751;0.003102
0.002474;0.00254;0.000795;0.003226
0.002006;0.001772;0.000767;0.003152
0.002031;0.001788;0.001185;0.003493
0.001887;0.002063;0.000742;0.004327
0.001219;0.001371;0.00227;0.00594
0.001843;0.001732;0.000676;0.003335
0.002096;0.001613;0.000718;0.002915
0.002115;0.001694;0.000692;0.003561
0.002277;0.001386;0.000598;0.002872
0.001514;0.00175;0.000715;0.00354
0.001613;0.001865;0.00066;0.003104
0.001842;0.002105;0.000818;0.003475
0.001869;0.001737;0.000718;0.003634
0.001913;0.001886;0.00103;0.003411
0.001735;0.001639;0.000888;0.003925
0.002052;0.002121;0.000814;0.003617
0.001806;0.00172;0.00074;0.00313
0.00155;0.00205;0.00073;0.003175
0.002996;0.002305;0.002292;0.004966
0.001619;0.001601;0.000719;0.003113
0.001652;0.001822;0.000843;0.003805
0.001317;0.002043;0.000754;0.003044
0.002956;0.0025;0.000724;0.003498
0.001737;0.001852;0.00071;0.003065
0.003779;0.003015;0.001228;0.004855
0.001993;0.001698;0.000675;0.004096
0.001426;0.001546;0.000656;0.002857
0.001962;0.002022;0.000893;0.003457
0.002321;0.002157;0.000932;0.003998
0.001605;0.002784;0.001576;0.003614
0.001803;0.002266;0.000712;0.003513
0.00321;0.003417;0.001154;0.004919
0.002847;0.002332;0.000787;0.003644
0.002482;0.002029;0.001063;0.004171
0.001984;0.001979;0.000648;0.002947
0.001826;0.00166;0.000653;0.003744
0.001842;0.002007;0.001011;0.004439
0.001599;0.001784;0.000746;0.003136
0.002161;0.002114;0.000915;0.00747
0.001611;0.001654;0.000727;0.002943
0.00196;0.001839;0.000654;0.002826
0.001873;0.001643;0.000656;0.002934
0.001361;0.00161;0.000653;0.003021
0.001522;0.00139;0.000559;0.002497
0.001488;0.001641;0.001225;0.003007
0.002126;0.001658;0.00064;0.002825
0.002046;0.00224;0.000706;0.003209
0.002405;0.001765;0.000672;0.003135
0.004733;0.002212;0.001076;0.004874
0.00137;0.001446;0.000579;0.00256
0.001963;0.001663;0.000662;0.003061
0.005971;0.002104;0.000829;0.00381
0.001531;0.00276;0.000692;0.003245
0.003051;0.003093;0.000938;0.004297
0.002364;0.001642;0.000658;0.003364
0.001762;0.00182;0.000668;0.003023
0.002024;0.002122;0.000963;0.003808
0.001638;0.002203;0.000694;0.004771
0.001479;0.001449;0.000709;0.003645
0.001531;0.001617;0.000659;0.002931
0.003093;0.004148;0.001391;0.005309
0.00161;0.001606;0.000651;0.003488
0.001685;0.00175;0.001869;0.003168
0.001878;0.001677;0.000652;0.003046
0.001743;0.0018;0.001156;0.002754
0.001383;0.001657;0.000879;0.003868
0.002042;0.002147;0.001071;0.003593
0.003297;0.002907;0.0015;0.004693
0.001568;0.001654;0.001279;0.005949
0.001875;0.001806;0.000897;0.003156
0.001723;0.001983;0.001017;0.004002
0.001818;0.002015;0.000766;0.003277
0.003912;0.003206;0.001091;0.004963
0.001607;0.001747;0.000739;0.003127
0.001715;0.001657;0.000687;0.00307
0.002541;0.002164;0.000795;0.003317
0.002462;0.001633;0.000913;0.005146
0.001219;0.001599;0.000631;0.002526
