Dijkstra;Ford-Bellman;Prim;Kruskal
0.260293;2.28848;0.107147;5.68606
0.10173;1.7092;0.109229;5.55766
0.123757;1.63679;0.095059;5.88317
0.109956;1.56652;0.103463;5.57089
0.10958;1.61159;0.095512;5.57655
0.103451;1.62697;0.097009;5.5919
0.121822;1.65802;0.127957;5.77909
0.13036;1.64251;0.098997;8.07537
0.153562;1.63168;0.164696;6.95372
0.115028;1.55921;0.105352;5.44513
0.106368;1.60266;0.094353;5.60548
0.102183;1.71893;0.09239;6.81
0.109594;1.61351;0.098979;6.20831
0.115605;1.61099;0.093492;5.52904
0.106737;1.67312;0.119413;6.13595
0.107846;1.64993;0.094171;5.60401
0.11795;1.61984;0.127935;5.72508
0.165793;2.28173;0.109369;7.83779
0.119386;1.65446;0.096612;6.30665
0.128696;1.64284;0.112018;6.69741
0.112309;1.81525;0.092546;6.51621
0.109656;1.66382;0.090114;5.61402
0.126338;1.6258;0.105902;5.4855
0.115233;1.71507;0.092801;5.74389
0.123043;1.60948;0.157688;5.96894
0.146739;2.77194;0.11003;8.1858
0.194545;2.60378;0.135725;6.37349
0.117613;1.68461;0.099432;6.52313
0.120338;1.83664;0.135161;6.39138
0.125066;1.64168;0.133076;6.08248
0.104503;5.12852;0.096235;5.57144
0.139318;1.59637;0.094187;5.65361
0.111143;1.61005;0.100308;5.58929
0.143562;1.59368;0.116006;5.58751
0.115799;1.69508;0.097603;5.50539
0.102898;1.57964;0.108551;5.41435
0.12214;1.77483;0.096235;6.79906
0.107494;1.68312;0.097354;5.53334
0.138041;3.02666;0.150387;6.88505
0.129724;1.68952;0.113252;5.94175
0.183668;1.73004;0.095628;5.61393
0.173982;3.27477;0.112969;5.44164
0.119327;1.76422;0.149408;5.67154
0.112329;1.59597;0.114679;8.64073
0.117159;1.58178;0.097922;5.51596
0.126872;1.75059;0.109125;8.32086
0.115371;1.56804;0.114394;5.68333
0.201615;2.40075;0.098636;6.91401
0.14615;2.66594;0.096515;5.67497
0.158398;2.27755;0.101726;5.59685
0.13224;1.65491;0.091817;5.98655
0.134945;1.61164;0.106972;6.53845
0.110465;4.39731;0.103079;9.15823
0.124178;1.62005;0.099469;6.30676
0.166104;2.0886;0.214725;9.53987
0.143577;1.76263;0.094451;11.2062
0.187898;2.09491;0.097595;5.66695
0.205041;6.1088;0.162844;6.74381
0.251546;1.84948;0.14551;9.49725
0.227377;2.86006;0.31718;7.3077
0.158426;1.61546;0.102682;6.06156
0.111039;2.11555;0.107983;5.94421
0.161153;1.91669;0.101212;5.71446
0.108281;2.03185;0.13878;7.14105
0.115444;1.53907;0.116349;6.60443
0.128001;1.62745;0.103032;5.50458
0.140927;1.97678;0.092048;5.59674
0.118313;1.69922;0.128211;6.27954
0.117192;1.78727;0.208535;5.80306
0.105727;1.60122;0.101583;5.94027
0.103312;1.6466;0.099333;6.26947
0.515402;3.23705;0.093267;6.19226
0.11567;1.68145;0.122922;8.06454
0.141082;1.64938;0.097263;5.5506
0.11662;1.69075;0.11397;8.16009
0.101047;1.65978;0.227234;8.43217
0.114307;1.7612;0.09565;5.75795
0.112535;1.77933;0.104169;5.75691
0.108227;1.71726;0.095521;5.50827
0.140421;1.61353;0.126636;5.49539
0.110741;1.58164;0.098461;5.53685
0.113387;1.59395;0.098443;5.59568
0.119;1.69341;0.09335;5.55877
0.115902;1.57611;0.088433;5.61524
0.118822;1.60522;0.104115;5.53571
0.114125;1.62489;0.091969;5.44405
0.1102;1.62478;0.088658;5.47341
0.114155;1.67353;0.093471;5.52037
0.122816;1.56237;0.099475;5.48333
0.10427;1.63529;0.108983;5.90825
0.174992;1.58778;0.093582;5.59355
0.108806;1.58617;0.101877;5.44773
0.120577;1.54724;0.098004;5.5484
0.098866;1.55626;0.136572;5.46158
0.110274;1.67826;0.097917;5.43243
0.116931;1.58328;0.085367;5.41302
0.103718;1.56519;0.106613;5.42854
0.111453;1.6015;0.104329;5.44715
0.124742;1.6004;0.09559;5.47463
0.107995;1.57394;0.10208;5.52101
