Dijkstra;Ford-Bellman;Prim;Kruskal
0.06512;0.471827;0.035978;0.685526
0.058239;0.480823;0.043274;0.684047
0.068204;0.471842;0.038003;0.683213
0.058133;0.500494;0.037757;0.679479
0.058491;0.485658;0.042998;0.664376
0.078912;0.666403;0.247946;1.20134
0.064592;0.496177;0.050302;0.801265
0.072264;0.491402;0.050465;0.718307
0.072743;0.55972;0.038311;0.652625
0.09676;0.526858;0.046328;0.670264
0.061844;0.531127;0.038026;0.665155
0.060499;0.499902;0.043936;0.683643
0.062385;0.524308;0.034393;0.682085
0.058009;0.476334;0.03146;0.644559
0.06613;0.47997;0.035044;0.673546
0.125677;0.499718;0.036482;0.668441
0.053889;0.482517;0.037789;0.675156
0.067259;0.534275;0.052045;0.724929
0.154539;0.784514;0.05915;0.99306
0.073612;0.548511;0.041606;0.768971
0.056342;0.649643;0.042545;0.696201
0.072381;0.483924;0.038566;0.703102
0.088237;0.50332;0.086872;1.20641
0.066737;0.493268;0.047439;0.74691
0.078835;0.48655;0.052662;0.725701
0.132951;1.26167;0.047195;1.06164
0.084137;0.642369;0.113584;1.50715
0.085872;0.513915;0.03558;0.628809
0.098843;0.489303;0.047491;0.72426
0.095594;0.891097;0.052137;1.40126
0.061524;0.487119;0.037682;0.721362
0.061116;0.454192;0.035574;0.677376
0.077879;0.483745;0.035521;0.707487
0.05599;0.485919;0.037461;0.737219
0.061041;0.477852;0.043676;0.778743
0.064685;0.48321;0.036885;0.685605
0.072594;0.549959;0.041304;0.797041
0.123115;0.760432;0.034618;0.798545
0.062069;0.501344;0.05366;0.91404
0.062983;0.492253;0.0371;0.727083
0.084318;0.514576;0.039366;0.676403
0.101261;0.640871;0.038121;0.764792
0.080221;0.484841;0.032706;0.658559
0.062263;0.501745;0.040991;0.667617
0.060437;0.467012;0.03306;0.664454
0.088774;0.511174;0.05161;0.776939
0.062926;0.461991;0.037786;0.688305
0.097304;0.538956;0.046093;0.774813
0.064788;0.779645;0.046736;0.866942
0.184819;0.764078;0.046522;1.11042
0.063712;0.554671;0.037272;0.762816
0.056643;0.485101;0.038947;0.745389
0.062005;0.47339;0.037817;0.726496
0.069533;0.558053;0.057295;0.7195
0.063282;0.875062;0.070258;1.04055
0.071216;0.654909;0.037;0.739566
0.061999;0.539901;0.037462;0.804447
0.066507;0.497888;0.037541;0.676368
0.078805;0.49676;0.039237;0.669016
0.219663;1.16044;0.06055;1.39013
0.066452;0.509889;0.039892;0.684628
0.061283;0.492236;0.0614;0.715448
0.065637;0.467291;0.056537;0.705563
0.079961;0.605227;0.03826;0.709188
0.055127;0.502362;0.035032;0.705103
0.070346;0.490059;0.036958;0.669082
0.058119;0.500962;0.039077;0.723314
0.063316;0.481498;0.037532;0.657335
0.069024;0.486613;0.036203;0.736687
0.081129;0.624404;0.052996;0.803557
0.055041;0.461857;0.051549;0.674365
0.110498;0.772859;0.046412;1.28293
0.074399;0.517446;0.034993;0.67243
0.056915;0.480294;0.042116;0.68096
0.061679;0.492388;0.086274;0.679862
0.070486;0.465388;0.035517;0.7316
0.099258;0.618764;0.058412;0.913693
0.060093;0.499505;0.036361;1.13225
0.062939;0.492491;0.037573;0.672964
0.081364;0.469332;0.035149;0.664114
0.062016;0.483479;0.059867;0.689709
0.079951;0.492247;0.086408;0.700531
0.057876;0.477652;0.049409;0.755381
0.065399;0.521458;0.046608;0.678821
0.090451;0.502033;0.038034;0.716842
0.080271;0.54318;0.039122;0.719625
0.060075;0.527214;0.034662;0.684783
0.0595;0.532033;0.124749;1.2727
0.060593;0.497416;0.033559;0.740252
0.062079;0.481058;0.035074;0.707032
0.055445;0.474024;0.037937;0.732425
0.063073;0.486236;0.03798;0.741718
0.06487;0.457779;0.034847;0.726688
0.057815;0.520846;0.035717;0.669123
0.072717;0.45442;0.034649;0.668343
0.066778;0.469943;0.036346;0.645897
0.067816;0.471123;0.034993;0.6589
0.071339;0.462851;0.03412;0.654913
0.058082;0.459564;0.045119;0.694014
0.055773;0.508376;0.035911;0.659004
