Dijkstra;Ford-Bellman;Prim;Kruskal
0.011225;0.100959;0.006259;0.156463
0.011307;0.109692;0.012354;0.205611
0.209083;0.151582;0.015922;0.287536
0.021136;0.177771;0.020304;0.834248
0.017988;0.143429;0.009243;0.249003
0.018923;0.139204;0.010879;0.212633
0.020238;0.155702;0.014446;0.277786
0.014917;0.125513;0.008903;0.207293
0.019935;0.158327;0.008276;0.17526
0.015234;1.04429;0.009811;0.332843
0.016503;0.133333;0.011085;0.262222
0.013684;0.127474;0.008685;0.181128
0.013927;0.119018;0.009784;0.177352
0.017203;0.144402;0.010129;0.210496
0.016588;0.153702;0.011003;0.213812
0.014141;0.129149;0.010503;0.178475
0.023275;0.110015;0.00763;0.151581
0.011583;0.104032;0.008262;0.16423
0.01313;0.102577;0.006455;0.149499
0.010451;0.111345;0.006722;0.15959
0.013125;0.100266;0.006359;0.151819
0.021612;0.099431;0.007919;0.153103
0.01218;0.101915;0.006416;0.149505
0.011001;0.114225;0.006609;0.157126
0.01521;0.108157;0.006163;0.168167
0.011153;0.101397;0.00586;0.145236
0.012509;0.125869;0.005967;0.166119
0.013384;0.101985;0.006146;0.202951
0.014207;0.101067;0.006348;0.214808
0.010437;0.109273;0.005969;0.15766
0.011258;0.13236;0.008576;0.16243
0.015352;0.109683;0.006861;0.165029
0.013732;0.114314;0.008055;0.181038
0.013636;0.131523;0.010616;0.300597
0.016756;0.145866;0.010225;0.179523
0.01301;0.125067;0.006259;0.182614
0.015358;0.118792;0.006987;0.158276
0.018998;0.103377;0.015715;0.159339
0.013615;0.113343;0.006013;0.1591
0.011853;0.103305;0.006615;0.1474
0.012029;0.099196;0.006192;0.154292
0.018929;0.101071;0.01118;0.152253
0.012665;0.102761;0.006456;0.149615
0.011663;0.104608;0.007787;0.175897
0.010986;0.101302;0.009252;0.16522
0.011515;0.100337;0.007934;0.149804
0.013886;0.096226;0.006997;0.149633
0.010966;0.108814;0.007858;0.149454
0.014791;0.096423;0.005911;0.156174
0.010506;0.10093;0.006145;0.147212
0.01072;0.111156;0.006572;0.173606
0.010408;0.102822;0.006198;0.15231
0.011215;0.109975;0.00635;0.166209
0.012286;0.101422;0.006035;0.146484
0.010992;0.097962;0.006093;0.153124
0.010392;0.107204;0.006438;0.160739
0.011583;0.101955;0.007172;0.15319
0.011108;0.10231;0.006286;0.177324
0.012848;0.109828;0.006443;0.211995
0.010773;0.14689;0.006805;0.15799
0.012849;0.105768;0.009542;0.149674
0.011766;0.100775;0.006251;0.145009
0.013474;0.101119;0.006854;0.1571
0.010722;0.097331;0.006295;0.156074
0.011749;0.106229;0.006498;0.16364
0.012029;0.101476;0.007175;0.153447
0.013827;0.105162;0.00868;0.15374
0.061317;0.11479;0.007486;0.154798
0.011033;0.11554;0.006845;0.160095
0.011574;0.106219;0.006872;0.154515
0.012713;0.109225;0.007096;0.171436
0.010798;0.148045;0.010522;0.296152
0.011732;0.11258;0.007485;0.168575
0.010903;0.097711;0.006889;0.150606
0.012895;0.107435;0.006644;0.156405
0.01044;0.101942;0.006247;0.151586
0.011266;0.108953;0.006587;0.161854
0.013267;0.117727;0.006616;0.145281
0.010625;0.109586;0.006928;0.160042
0.011156;0.101592;0.006236;0.150829
0.011716;0.102479;0.006359;0.156079
0.010484;0.112386;0.006395;0.161318
0.01198;0.104985;0.007767;0.154366
0.013668;0.100326;0.007632;0.149287
0.010208;0.106292;0.006115;0.15164
0.011022;0.104964;0.006031;0.158803
0.015404;0.10139;0.005916;0.144541
0.012221;0.104927;0.006054;0.162691
0.01188;0.097738;0.006515;0.15202
0.010631;0.108486;0.00609;0.158556
0.012732;0.100991;0.007885;0.160757
0.010359;0.09725;0.006123;0.159091
0.020135;0.103999;0.010731;0.155267
0.013013;0.099183;0.006085;0.157175
0.012977;0.109781;0.006159;0.157942
0.010691;0.103954;0.006144;0.15301
0.011196;0.103431;0.006057;0.178726
0.011022;0.097056;0.006283;0.1621
0.011752;0.101572;0.006132;0.158493
0.010367;0.100917;0.00605;0.150842
