Dijkstra;Ford-Bellman;Prim;Kruskal
0.00292;0.004913;0.001203;0.009173
0.004368;0.004694;0.001199;0.007904
0.002499;0.005008;0.001304;0.009728
0.001932;0.004485;0.00208;0.006793
0.003075;0.006751;0.001195;0.008744
0.002043;0.00363;0.000909;0.006886
0.002207;0.005788;0.001205;0.009974
0.002571;0.004843;0.001198;0.009296
0.001779;0.004204;0.001095;0.00859
0.001823;0.004806;0.002496;0.007335
0.002362;0.005442;0.001504;0.007662
0.002026;0.004855;0.001943;0.011258
0.002024;0.003674;0.000911;0.006897
0.002592;0.00428;0.001092;0.009853
0.002504;0.005289;0.001183;0.009192
0.002192;0.005961;0.000978;0.00677
0.002575;0.005525;0.001329;0.008783
0.001924;0.004225;0.001028;0.006929
0.001881;0.004231;0.001047;0.007527
0.002084;0.004981;0.001226;0.009
0.002088;0.004475;0.001043;0.009198
0.002061;0.004695;0.002295;0.01459
0.002731;0.004769;0.001151;0.007728
0.002067;0.004813;0.001138;0.008458
0.002262;0.00465;0.000964;0.007784
0.002143;0.00477;0.001155;0.008606
0.002243;0.004806;0.001183;0.0093
0.002128;0.004246;0.001033;0.00761
0.001963;0.004565;0.001068;0.009143
0.003152;0.004502;0.00113;0.007496
0.001673;0.00501;0.000879;0.009279
0.003491;0.008143;0.001511;0.010496
0.002369;0.004551;0.001072;0.008214
0.002283;0.004823;0.001043;0.00906
0.002801;0.00493;0.001101;0.008759
0.002311;0.00429;0.001478;0.00861
0.00255;0.004637;0.00103;0.007714
0.001976;0.004766;0.001182;0.008606
0.002741;0.004939;0.001062;0.008827
0.00222;0.00435;0.001094;0.007483
0.003726;0.007944;0.001369;0.012749
0.002104;0.004245;0.001128;0.011566
0.001842;0.003615;0.000954;0.006937
0.002195;0.00455;0.001132;0.009334
0.002165;0.004544;0.001098;0.008877
0.002079;0.004581;0.001089;0.008556
0.003716;0.008328;0.003082;0.01354
0.002136;0.004513;0.001117;0.008371
0.002181;0.004234;0.001234;0.0084
0.002755;0.006001;0.002167;0.010123
0.002927;0.005297;0.00106;0.007652
0.002211;0.004566;0.001179;0.010247
0.002276;0.004788;0.001287;0.008231
0.003089;0.007749;0.001749;0.012347
0.002537;0.005192;0.001411;0.009864
0.002343;0.005249;0.001371;0.009299
0.002285;0.004911;0.000895;0.007453
0.002109;0.00425;0.000876;0.007784
0.002841;0.005377;0.001187;0.008113
0.002324;0.004286;0.001174;0.008686
0.005907;0.008336;0.002328;0.015404
0.001607;0.00405;0.000898;0.006399
0.001906;0.004245;0.001023;0.011134
0.001864;0.004294;0.001019;0.008321
0.001804;0.004282;0.001035;0.00866
0.001671;0.003905;0.001099;0.008372
0.001724;0.004268;0.001024;0.008296
0.001943;0.004123;0.00131;0.006727
0.00267;0.005246;0.001204;0.0099
0.002939;0.004797;0.00102;0.008623
0.00269;0.008185;0.001985;0.007447
0.001578;0.00366;0.000887;0.006966
0.002119;0.004303;0.003748;0.015381
0.002526;0.004965;0.001248;0.009178
0.00186;0.005453;0.00103;0.007692
0.002722;0.006082;0.00109;0.008237
0.002218;0.00422;0.000994;0.007568
0.001941;0.004197;0.001064;0.013926
0.002354;0.004984;0.000989;0.006946
0.002254;0.004567;0.001089;0.007811
0.001983;0.004247;0.000969;0.006886
0.002018;0.005378;0.00102;0.00782
0.002689;0.007074;0.001268;0.008869
0.002046;0.004278;0.001014;0.00788
0.002452;0.005474;0.001466;0.007224
0.002017;0.00463;0.001498;0.008284
0.001992;0.00535;0.002062;0.009267
0.002433;0.005513;0.001458;0.011577
0.001925;0.004258;0.001209;0.008983
0.003098;0.004957;0.001261;0.009028
0.0034;0.005612;0.001524;0.009574
0.001599;0.003671;0.000865;0.007371
0.002058;0.00566;0.001508;0.010295
0.002263;0.004921;0.001343;0.008873
0.003847;0.007577;0.001158;0.010758
0.002017;0.004301;0.0012;0.008706
0.002588;0.005202;0.001123;0.007737
0.002517;0.005267;0.001204;0.008409
0.002744;0.0054;0.001662;0.009245
0.003776;0.006309;0.00089;0.009825
