Dijkstra;Ford-Bellman;Prim;Kruskal
0.038928;0.21235;0.019649;0.298968
0.044061;0.223451;0.061844;0.277957
0.032337;0.215022;0.020463;0.283272
0.036965;0.221204;0.021375;0.339772
0.03428;0.21439;0.018994;0.422852
0.035395;0.225644;0.030881;0.30484
0.03618;0.205326;0.019799;0.282066
0.031855;0.207253;0.017927;0.285955
0.030614;0.210553;0.018905;0.290725
0.060923;0.271757;0.04654;0.624329
0.079421;0.322102;0.029426;0.700522
0.089752;0.331684;0.030293;0.403802
0.032516;0.225391;0.019052;0.335295
0.038508;0.253952;0.021054;0.28097
0.035953;0.229703;0.020851;0.295996
0.034584;0.207957;0.024753;0.298813
0.045829;0.208569;0.018255;0.277044
0.044339;0.20725;0.026216;0.343851
0.033144;0.218172;0.018413;0.314808
0.032714;0.218296;0.018825;0.283956
0.036153;0.219531;0.018636;0.282399
0.049152;0.211993;0.018257;0.284477
0.048401;0.227792;0.019657;0.28022
0.033372;0.220042;0.023168;0.280043
0.033157;0.213106;0.019913;0.316628
0.039227;0.210939;0.018135;0.291274
0.033543;0.212622;0.023107;0.27382
0.030078;0.208701;0.021125;0.346501
0.039197;0.219753;0.024474;0.287048
0.037061;0.218768;0.024829;0.276066
0.051847;0.204848;0.021902;0.259678
0.037147;0.217981;0.028754;0.283367
0.037363;0.212276;0.018495;0.28416
0.036211;0.224589;0.019953;0.283104
0.040887;0.210683;0.024436;0.326123
0.034191;0.21776;0.019511;0.277111
0.039195;0.225128;0.024869;0.285542
0.044218;0.207903;0.017264;0.265365
0.035202;0.211209;0.021203;0.286797
0.049149;0.233692;0.019022;0.28679
0.038007;0.215454;0.020649;0.553679
0.041065;0.208014;0.021745;0.329164
0.039703;0.273449;0.030063;0.29207
0.083624;0.310805;0.026695;0.348013
0.038971;0.220247;0.022575;0.269063
0.03661;0.21251;0.017754;0.280563
0.03619;0.227881;0.023385;0.31555
0.038051;0.295141;0.027372;0.351422
0.035413;0.21379;0.020401;0.292943
0.037269;0.198434;0.023625;0.479269
0.050353;0.222299;0.021845;0.302109
0.047336;0.278041;0.028538;0.300581
0.03008;0.197823;0.017543;0.266185
0.031824;0.211488;0.018075;0.273523
0.038589;0.213346;0.020407;0.279986
0.050595;0.227263;0.019318;0.306582
0.03064;0.206363;0.018637;0.280293
0.046374;0.223502;0.019113;0.328538
0.0393;0.240979;0.026594;0.297993
0.03817;0.219251;0.022831;0.306584
0.042458;0.220793;0.020428;0.339167
0.036403;0.215976;0.019526;0.375779
0.033253;0.214724;0.020777;0.289177
0.031782;0.248878;0.024554;0.421283
0.035574;0.212381;0.01929;0.275632
0.040212;0.220827;0.026034;0.337002
0.030583;0.215579;0.033573;0.306409
0.034296;0.218046;0.021157;0.318238
0.032968;0.215756;0.020976;0.283692
0.038461;0.217645;0.027744;0.340171
0.041155;0.216222;0.01926;0.282566
0.058899;0.296975;0.032912;0.419696
0.034239;0.22135;0.018286;0.281259
0.045042;0.222531;0.019887;0.283549
0.033716;0.21829;0.04622;0.38027
0.061118;0.545756;0.02965;0.450134
0.0873;0.361357;0.02947;0.468651
0.032266;0.219718;0.018252;0.280175
0.041877;0.218056;0.01936;0.28372
0.048159;0.211272;0.01854;0.277581
0.033085;0.248028;0.018297;0.285138
0.034883;0.216583;0.019073;0.284217
0.03159;0.215825;0.018812;0.274085
0.064565;0.291182;0.035055;0.397982
0.036412;0.250042;0.022662;0.289787
0.039029;0.264663;0.020987;0.290008
0.035168;0.213585;0.018157;0.292291
0.036843;0.270887;0.028117;0.306425
0.035671;0.206133;0.018076;0.281534
0.046134;0.245784;0.021381;0.304918
0.050663;0.202067;0.01842;0.338903
0.041811;0.214416;0.021604;0.285819
0.037378;0.218232;0.017748;0.298313
0.034868;0.21391;0.019359;0.282819
0.03572;0.202883;0.02932;0.555969
0.038554;0.23678;0.018266;0.297192
0.032738;0.224863;0.019131;0.286965
0.032455;0.216338;0.019186;0.283335
0.036421;0.20911;0.018671;0.284079
0.079642;0.216654;0.020184;0.297383
