Dijkstra;Ford-Bellman;Prim;Kruskal
0.000796;0.001147;0.00044;0.001676
0.001037;0.00081;0.000428;0.001723
0.000918;0.000849;0.000437;0.001559
0.000899;0.000745;0.000434;0.00151
0.001338;0.000834;0.000433;0.001631
0.000975;0.000847;0.000422;0.001569
0.000701;0.000545;0.000326;0.001158
0.000535;0.000435;0.000251;0.000952
0.000569;0.000432;0.000248;0.001011
0.001003;0.000611;0.00025;0.00102
0.000516;0.000452;0.000245;0.000949
0.000518;0.000423;0.000254;0.00096
0.000503;0.000418;0.000233;0.000904
0.000403;0.000358;0.000211;0.000768
0.00043;0.000393;0.000231;0.000914
0.000677;0.000693;0.000291;0.001099
0.000506;0.000428;0.000255;0.000977
0.000719;0.00049;0.000277;0.001026
0.000609;0.000466;0.000278;0.001003
0.000568;0.000439;0.000464;0.001069
0.000602;0.000407;0.000237;0.000953
0.000688;0.000401;0.000227;0.000886
0.000495;0.000442;0.000257;0.000913
0.000466;0.000411;0.000229;0.001204
0.000508;0.000401;0.000226;0.000836
0.000492;0.000413;0.000221;0.00086
0.000507;0.000429;0.000243;0.000893
0.000429;0.000394;0.00022;0.001126
0.000521;0.00045;0.000216;0.000929
0.000449;0.000372;0.000217;0.000852
0.000777;0.000565;0.00038;0.000854
0.000482;0.000412;0.000217;0.000864
0.000442;0.000369;0.000207;0.000828
0.000497;0.000386;0.000211;0.000855
0.000685;0.000444;0.000184;0.000743
0.000377;0.000334;0.000185;0.00076
0.000369;0.000338;0.000181;0.000706
0.000469;0.000356;0.000187;0.000748
0.000496;0.00057;0.000188;0.001366
0.000399;0.000346;0.00018;0.000859
0.000417;0.000367;0.000183;0.000734
0.000397;0.000337;0.00024;0.001308
0.000492;0.000344;0.000185;0.00077
0.000395;0.000344;0.000175;0.000772
0.000371;0.000332;0.000172;0.000705
0.000367;0.000327;0.00018;0.000753
0.000552;0.000521;0.000219;0.000918
0.000505;0.000433;0.000218;0.000857
0.000456;0.000383;0.000199;0.000823
0.000418;0.000367;0.000204;0.00081
0.000415;0.000369;0.000203;0.000864
0.000571;0.000417;0.000384;0.001478
0.000509;0.000422;0.000209;0.000834
0.00044;0.000379;0.000231;0.000928
0.000453;0.000389;0.00023;0.000871
0.000489;0.000414;0.000204;0.000816
0.000963;0.000522;0.000213;0.000892
0.000464;0.000397;0.000225;0.00084
0.000705;0.000414;0.000434;0.001244
0.000474;0.000419;0.000211;0.000867
0.000454;0.000384;0.000218;0.000852
0.000442;0.000385;0.000284;0.001156
0.000444;0.000377;0.000212;0.000886
0.000466;0.000402;0.000211;0.000906
0.000435;0.000379;0.000209;0.000858
0.000429;0.000404;0.000217;0.000866
0.00062;0.00054;0.000268;0.001355
0.000863;0.000616;0.00029;0.001076
0.000478;0.000414;0.000225;0.000994
0.000736;0.000595;0.000234;0.000949
0.000941;0.000481;0.000278;0.00116
0.00072;0.000505;0.000244;0.000992
0.000483;0.000442;0.000231;0.000953
0.000843;0.000523;0.000353;0.001161
0.000567;0.000474;0.000263;0.001401
0.000554;0.000475;0.000253;0.001021
0.000552;0.000481;0.000259;0.000989
0.000751;0.000676;0.000393;0.001928
0.000587;0.000639;0.000258;0.001117
0.000519;0.000433;0.000243;0.001081
0.001026;0.000727;0.000279;0.001104
0.000904;0.000801;0.000437;0.001022
0.000579;0.00057;0.000237;0.000988
0.000971;0.001132;0.000442;0.00175
0.000584;0.000529;0.000285;0.001079
0.000827;0.001479;0.000429;0.001687
0.000961;0.00086;0.000643;0.001866
0.000522;0.000428;0.000511;0.001356
0.00056;0.000494;0.000273;0.0011
0.000637;0.000512;0.000296;0.001363
0.000948;0.000796;0.000418;0.001573
0.000891;0.000837;0.000441;0.001594
0.000586;0.0005;0.000266;0.00109
0.000547;0.000483;0.000268;0.001114
0.000723;0.000518;0.00027;0.001165
0.000556;0.000493;0.000287;0.001076
0.000736;0.000487;0.000331;0.001092
0.000918;0.000845;0.000426;0.001661
0.000857;0.000839;0.000435;0.001727
0.001217;0.000807;0.000392;0.001494
