Dijkstra;Ford-Bellman;Prim;Kruskal
0.205756;1.0568;0.104951;6.18201
0.116912;0.459659;0.068821;2.4451
0.119203;0.467913;0.073163;2.48704
0.108783;0.462146;0.063962;2.51507
0.098769;0.466499;0.06501;2.51357
0.127397;0.600947;0.062802;2.50423
0.112636;0.462257;0.11692;3.37635
0.110382;0.528182;0.062038;3.10118
0.104401;0.94462;0.090679;3.88868
0.135447;0.629591;0.059384;2.45797
0.104076;0.460433;0.063128;2.57353
0.095999;0.459378;0.058938;2.52114
0.107113;0.460243;0.063948;2.49207
0.113984;0.464409;0.063483;2.49086
0.11121;0.456902;0.070609;2.4849
0.104205;0.523023;0.074327;2.47738
0.114074;0.483248;0.090461;3.13015
0.108867;0.451945;0.102628;10.9869
0.198156;0.773616;0.089238;2.73712
0.118461;0.515794;0.074382;2.67693
0.101088;0.468132;0.063283;2.58587
0.154132;0.692314;0.095667;2.85514
0.133709;1.01046;0.064775;3.59343
0.096457;0.460089;0.062675;3.52806
0.108337;0.519739;0.07893;2.54764
0.161539;0.839653;0.087267;2.81686
0.12517;0.628827;0.105483;3.30972
0.117324;0.454851;0.06203;2.51668
0.113331;0.443826;0.060955;2.749
0.151842;0.67814;0.070539;2.59693
0.102413;0.460885;0.064692;2.53934
0.100943;0.45408;0.061691;2.53446
0.107888;0.464062;0.064301;2.50514
0.098203;0.466301;0.063393;2.47922
0.098268;0.44351;0.062909;2.49296
0.111155;0.458529;0.065959;2.40446
0.094526;0.444655;0.068748;2.58167
0.138791;0.585606;0.087065;2.88608
0.104515;0.486134;0.068395;2.76966
0.139297;0.818994;0.063086;2.55028
0.362561;0.973857;0.073347;3.26011
0.102448;0.461012;0.068909;2.57677
0.099196;0.509108;0.062639;2.73392
0.101432;0.467741;0.069098;2.75056
0.098226;0.45705;0.062455;2.47726
0.097475;0.448513;0.119023;4.18492
0.105305;0.45021;0.06312;2.57604
0.157063;1.02874;0.091155;3.70491
0.107353;1.03474;0.071975;2.68268
0.175807;0.790488;0.082547;3.06309
0.105965;0.461097;0.094996;3.99814
0.124548;0.467544;0.060933;2.51606
0.115109;0.44512;0.065947;2.52742
0.10667;0.483862;0.063408;2.94473
0.109487;0.531429;0.114382;3.92984
0.138153;0.568437;0.063095;2.72497
0.136064;0.476128;0.079042;2.70561
0.101959;0.469853;0.089108;2.81642
0.113737;0.450795;0.067278;2.66375
0.198884;0.669373;0.072208;3.02384
0.097145;0.462319;0.062503;4.9877
0.102943;0.458669;0.073062;2.74516
0.129243;0.607718;0.064857;2.64248
0.100122;0.465689;0.061856;2.80258
0.119727;0.444205;0.062792;2.75572
0.107977;0.476335;0.062364;2.52975
0.125279;0.463248;0.064578;2.54988
0.100599;0.477635;0.065709;2.7012
0.099179;0.457379;0.08312;2.92004
0.111655;0.457167;0.060395;3.00206
0.104262;0.464989;0.06603;2.53169
0.166672;0.700701;0.069527;2.84668
0.102419;0.467071;0.063077;2.52857
0.108677;0.495339;0.078217;3.02009
0.098888;0.453725;0.064933;2.56023
0.110141;0.472837;0.060178;2.40775
0.143961;0.610605;0.097402;3.17281
0.124837;0.469922;0.063593;2.88492
0.11096;0.464956;0.060134;2.60047
0.116426;0.455504;0.076589;2.53702
0.094765;0.44676;0.064282;2.43619
0.105448;0.474332;0.063555;2.58308
0.108468;0.459668;0.061637;2.50297
0.281587;1.10271;0.070896;2.59389
0.103484;0.459682;0.061609;2.50878
0.098586;0.440636;0.062538;2.52545
0.115268;0.458356;0.06601;2.76367
0.311233;0.711769;0.127177;4.07266
0.100505;0.463265;0.068906;2.74051
0.112659;0.457754;0.06524;2.59309
0.097179;0.461353;0.062932;2.48733
0.100888;0.510164;0.062239;2.4917
0.103884;0.449097;0.078068;2.43852
0.120657;0.467259;0.064794;2.43626
0.103001;0.484417;0.059944;2.42549
0.10392;0.44937;0.064206;2.42735
0.105616;0.440411;0.068055;2.51271
0.103048;0.44447;0.059794;2.40239
0.114847;0.454694;0.061589;2.45819
0.096984;0.446563;0.067407;2.48387
