Dijkstra;Ford-Bellman;Prim;Kruskal
0.173071;0.814253;0.098124;7.19116
0.124217;0.526515;0.085481;5.61239
0.142906;0.525782;0.084615;5.61513
0.109001;0.546778;0.090092;5.4928
0.117585;0.519333;0.091705;5.60302
0.113191;0.525144;0.09388;5.48202
0.147764;0.677107;0.229804;8.42901
0.15254;0.549832;0.087693;5.75436
0.124428;0.510589;0.082821;7.04621
0.126768;0.533058;0.108171;5.53865
0.122581;0.5198;0.101339;5.79241
0.12352;0.521141;0.086742;5.61358
0.120531;0.537479;0.099211;5.58401
0.119531;0.540428;0.087758;5.58593
0.125891;0.550999;0.082185;6.00755
0.122228;0.542055;0.101484;5.73268
0.126344;0.533638;0.085783;5.73014
0.17939;0.785667;0.124916;6.58855
0.153442;0.692433;0.091043;5.98385
0.12368;0.574235;0.081659;5.68485
0.114596;0.523642;0.08642;8.47977
0.126156;0.519006;0.083829;5.71621
0.147135;0.56916;0.089606;6.07251
0.123778;0.528536;0.163737;7.53028
0.119522;0.622586;0.118608;5.88094
0.135844;1.65321;0.148386;5.94668
0.171665;0.805025;0.109851;6.34905
0.134002;0.534119;0.133633;7.08084
0.165369;0.615245;0.093818;5.79364
0.137877;0.539878;0.085398;5.80476
0.128013;0.547511;0.154664;10.1479
0.119148;0.534583;0.083917;5.48577
0.128093;0.573907;0.084441;5.53306
0.122915;0.554628;0.086008;5.52194
0.129623;0.521434;0.084906;5.49062
0.118313;0.594123;0.083955;5.38818
0.15177;0.605221;0.099712;5.90595
0.114146;0.531725;0.089615;5.58002
0.163365;0.648157;0.104303;7.13957
0.130653;0.528679;0.085903;5.72762
0.181821;0.731105;0.08695;5.50119
0.146088;0.697407;0.124182;7.46143
0.171643;0.581569;0.109365;7.76369
0.11844;0.54003;0.084479;6.44435
0.124495;0.539782;0.093427;5.48307
0.129299;0.614808;0.117675;5.89355
0.115942;0.544346;0.09626;6.17582
0.210594;0.897864;0.111271;5.83884
0.179034;0.66829;0.099226;6.08772
0.133579;0.574667;0.083909;5.87973
0.13358;0.631399;0.094257;5.43729
0.155053;0.566015;0.118848;6.00712
0.118232;0.525331;0.1118;6.55086
0.147938;0.597734;0.089072;6.52482
0.157038;0.662223;0.085513;7.76637
0.127534;0.596904;0.107396;5.85582
0.226323;0.755856;0.082227;8.17091
0.151508;0.850654;0.148211;7.79378
0.196941;0.89367;0.103863;9.06412
0.210841;0.946606;0.093795;6.56009
0.132358;0.817099;0.114646;7.21706
0.180489;0.659109;0.103268;5.81722
0.119877;0.652512;0.184199;7.2743
0.150614;0.589285;0.093788;7.83432
0.105577;0.533471;0.083861;7.57853
0.123336;0.527933;0.084969;5.44551
0.121719;0.536048;0.087035;5.58678
0.126177;0.541395;0.134282;7.80977
0.15361;0.589241;0.082763;5.88451
0.13018;0.565875;0.082343;5.62397
0.125873;0.548818;0.108474;5.65651
0.195881;0.696579;0.083339;5.95969
0.127993;0.643969;0.083962;8.35511
0.1121;0.553697;0.083031;5.5096
0.124611;0.534911;0.083777;5.68687
0.115944;0.532683;0.102355;6.30586
0.127095;0.538605;0.087459;5.71279
0.132859;0.550758;0.090475;5.80753
0.133672;0.526697;0.084441;5.54889
0.129227;0.550299;0.104618;5.5163
0.11897;0.525029;0.088043;5.49176
0.140572;0.510663;0.082013;5.5524
0.12037;0.50582;0.08644;5.57107
0.174478;0.530014;0.084616;6.11123
0.125381;0.534717;0.094022;5.58771
0.139638;0.529362;0.086022;5.56821
0.157198;0.576807;0.082813;5.43747
0.119295;0.51854;0.092872;5.49191
0.127975;0.540419;0.083632;5.50045
0.122799;0.529353;0.083363;5.54308
0.11784;0.547025;0.084648;5.61353
0.119355;0.520401;0.088009;5.54823
0.134781;0.512651;0.090448;5.41885
0.110386;0.530706;0.084774;5.4454
0.115026;0.525375;0.082421;5.36094
0.113892;0.519631;0.079892;5.40494
0.132633;0.533567;0.084296;5.47421
0.116145;0.520443;0.08273;5.5367
0.119367;0.535271;0.100186;5.52859
0.1282;0.52125;0.081562;5.9638
