Dijkstra;Ford-Bellman;Prim;Kruskal
0.003383;0.001186;0.000457;0.000978
0.000926;0.001137;0.000457;0.000799
0.001044;0.001185;0.000392;0.000774
0.001176;0.001395;0.000386;0.000727
0.001098;0.001119;0.000395;0.000766
0.000949;0.001196;0.000365;0.000788
0.001301;0.001087;0.000659;0.001211
0.000632;0.000781;0.00024;0.000475
0.000874;0.000969;0.000301;0.000458
0.000942;0.001016;0.000237;0.000447
0.000738;0.001163;0.000242;0.000452
0.000865;0.000987;0.000247;0.000879
0.000907;0.000775;0.000238;0.00053
0.000726;0.000982;0.000214;0.000368
0.000628;0.001048;0.000219;0.000381
0.000546;0.000621;0.000266;0.000467
0.000502;0.000576;0.00032;0.000455
0.000493;0.000586;0.000256;0.000546
0.000529;0.000601;0.000275;0.000477
0.000509;0.00058;0.000252;0.000455
0.000933;0.000682;0.000242;0.000421
0.000567;0.000992;0.000234;0.000456
0.000533;0.001131;0.00024;0.000452
0.000566;0.00094;0.000222;0.000424
0.000813;0.000949;0.00022;0.000405
0.000687;0.001139;0.000245;0.000448
0.000573;0.001002;0.000232;0.000426
0.000577;0.000975;0.000233;0.000407
0.000688;0.000977;0.000265;0.000436
0.000541;0.000936;0.00021;0.000389
0.000506;0.000961;0.000204;0.000533
0.000584;0.000793;0.000243;0.000464
0.000516;0.000961;0.000194;0.000399
0.000521;0.000974;0.000205;0.000411
0.000503;0.000885;0.000213;0.000343
0.00057;0.0011;0.000345;0.00033
0.000483;0.000876;0.000183;0.000347
0.000453;0.000869;0.000176;0.00036
0.000505;0.000884;0.000178;0.000352
0.000499;0.000899;0.000175;0.000353
0.000488;0.000893;0.000175;0.000375
0.000452;0.00088;0.000209;0.000374
0.000519;0.000953;0.000175;0.000313
0.00047;0.000848;0.000172;0.000363
0.00047;0.000919;0.000213;0.000569
0.000787;0.000891;0.000165;0.000331
0.000476;0.000677;0.000218;0.000422
0.000446;0.000529;0.000212;0.00044
0.000487;0.000555;0.000213;0.00039
0.000427;0.000496;0.000194;0.000379
0.000483;0.000536;0.000195;0.000415
0.000659;0.000684;0.000197;0.000395
0.000701;0.000958;0.000233;0.000481
0.000414;0.000507;0.00022;0.000418
0.000479;0.000513;0.000214;0.00041
0.000459;0.00056;0.000211;0.000433
0.000469;0.000524;0.000196;0.000446
0.00045;0.000513;0.000216;0.000608
0.000428;0.000511;0.000215;0.000403
0.000452;0.000531;0.000201;0.000417
0.000469;0.000558;0.000201;0.000428
0.000489;0.000548;0.000203;0.000539
0.000469;0.000525;0.000207;0.000425
0.000433;0.000492;0.000202;0.000395
0.000451;0.000538;0.000209;0.000432
0.000431;0.000532;0.000199;0.000411
0.000665;0.000663;0.000396;0.000507
0.000651;0.000693;0.000315;0.000522
0.000611;0.000995;0.000213;0.000477
0.000533;0.000994;0.000223;0.000426
0.000998;0.00107;0.000406;0.000676
0.000794;0.000682;0.000307;0.000485
0.000589;0.00115;0.00022;0.000438
0.001623;0.001779;0.000628;0.000519
0.000647;0.000701;0.000268;0.000502
0.000626;0.000652;0.00025;0.00053
0.000492;0.000616;0.000217;0.000451
0.001413;0.001532;0.00038;0.000866
0.000576;0.000976;0.000247;0.000469
0.000579;0.002825;0.000238;0.000487
0.000556;0.000996;0.000217;0.000398
0.001541;0.001066;0.000479;0.001122
0.000982;0.000658;0.000269;0.000583
0.000868;0.000998;0.000392;0.000732
0.000674;0.000707;0.000242;0.000556
0.00096;0.001102;0.000378;0.000734
0.000939;0.001016;0.00045;0.000878
0.000626;0.000661;0.000275;0.000497
0.000603;0.00064;0.000282;0.000499
0.001067;0.000928;0.000305;0.000582
0.000899;0.001005;0.00039;0.000768
0.000889;0.001033;0.000571;0.000743
0.000641;0.000654;0.000287;0.000488
0.000747;0.000822;0.000268;0.000521
0.000658;0.000645;0.000275;0.00053
0.00057;0.000619;0.000265;0.000571
0.000844;0.000795;0.00032;0.000539
0.001015;0.001079;0.000401;0.000868
0.000952;0.001084;0.000401;0.000832
0.001079;0.00114;0.000358;0.000694
